,open,high,low,close,results
2013-10-08,1.35621,1.36064,1.35568,1.35654,0
2013-10-09,1.35655,1.35683,1.3485200000000002,1.34991,1
2013-10-10,1.34985,1.35457,1.34869,1.35378,1
2013-10-11,1.35379,1.35809,1.35227,1.35417,1
2013-10-13,1.35612,1.35647,1.35503,1.3562299999999998,1
2013-10-14,1.35622,1.35969,1.35447,1.35619,1
2013-10-15,1.35618,1.35703,1.34788,1.35119,1
2013-10-16,1.35122,1.35667,1.34721,1.3545200000000002,1
2013-10-17,1.35453,1.3681,1.35404,1.36634,1
2013-10-18,1.36632,1.37032,1.36612,1.36856,1
2013-10-20,1.36832,1.36875,1.36698,1.36735,1
2013-10-21,1.36736,1.36878,1.36504,1.36643,1
2013-10-22,1.36639,1.37922,1.36637,1.37855,0
2013-10-23,1.37854,1.37924,1.37408,1.37884,2
2013-10-24,1.3788200000000002,1.38245,1.37638,1.38061,2
2013-10-25,1.3806200000000002,1.38315,1.37739,1.38027,2
2013-10-27,1.38065,1.3817,1.37995,1.38078,2
2013-10-28,1.38077,1.38165,1.37687,1.37775,2
2013-10-29,1.37771,1.38125,1.37321,1.37352,2
2013-10-30,1.37351,1.3784299999999998,1.36951,1.37085,2
2013-10-31,1.37086,1.37146,1.35389,1.35554,2
2013-11-01,1.35555,1.35658,1.34794,1.3486200000000002,2
2013-11-03,1.34865,1.35014,1.34418,1.34796,2
2013-11-04,1.34797,1.35235,1.34776,1.34964,2
2013-11-05,1.34965,1.35207,1.34484,1.35077,2
2013-11-06,1.3508,1.35467,1.34874,1.35166,2
2013-11-07,1.35167,1.35281,1.32948,1.34079,0
2013-11-08,1.34078,1.34371,1.3317,1.33707,1
2013-11-10,1.33562,1.33662,1.33439,1.3362,1
2013-11-11,1.33619,1.34153,1.33567,1.33929,1
2013-11-12,1.33928,1.34554,1.33585,1.34506,1
2013-11-13,1.34507,1.3497,1.33894,1.34669,1
2013-11-14,1.34672,1.34882,1.34177,1.34546,1
2013-11-15,1.3454700000000002,1.35046,1.34317,1.34952,0
2013-11-17,1.34958,1.34981,1.34738,1.34892,0
2013-11-18,1.3489,1.3541,1.3486,1.35068,2
2013-11-19,1.35069,1.3578,1.34871,1.35501,2
2013-11-20,1.35496,1.35524,1.3413,1.3415700000000002,1
2013-11-21,1.34158,1.34857,1.33987,1.3464,1
2013-11-22,1.3464200000000002,1.3557,1.3463,1.3556,0
2013-11-24,1.35481,1.35594,1.35386,1.35399,0
2013-11-25,1.354,1.35444,1.34895,1.35322,0
2013-11-26,1.3532,1.35985,1.35205,1.35938,0
2013-11-27,1.35937,1.3612,1.35582,1.35857,0
2013-11-28,1.35856,1.36209,1.35677,1.36109,0
2013-11-29,1.36112,1.36208,1.35795,1.35896,1
2013-12-01,1.35868,1.36105,1.35808,1.36016,1
2013-12-02,1.36022,1.3615,1.35237,1.35363,1
2013-12-03,1.35362,1.36129,1.35346,1.35896,1
2013-12-04,1.35894,1.36141,1.35276,1.36025,1
2013-12-05,1.36026,1.36765,1.3542299999999998,1.3663299999999998,1
2013-12-06,1.3663,1.37056,1.36191,1.37047,1
2013-12-08,1.37143,1.37207,1.37005,1.37065,0
2013-12-09,1.37064,1.37665,1.36935,1.37562,0
2013-12-10,1.37563,1.3794,1.37396,1.37584,0
2013-12-11,1.37582,1.38099,1.37398,1.37925,2
2013-12-12,1.37924,1.38025,1.37368,1.37469,2
2013-12-13,1.37469,1.37684,1.37089,1.37407,2
2013-12-15,1.3728200000000002,1.37605,1.37277,1.3751799999999998,2
2013-12-16,1.37519,1.37978,1.37388,1.37687,2
2013-12-17,1.37688,1.37815,1.37224,1.37736,2
2013-12-18,1.37735,1.38109,1.36487,1.36566,1
2013-12-19,1.3656700000000002,1.36902,1.36312,1.36352,1
2013-12-20,1.36353,1.37085,1.36245,1.36706,1
2013-12-22,1.36721,1.36943,1.3666,1.36775,1
2013-12-23,1.36772,1.37162,1.3672799999999998,1.36792,1
2013-12-24,1.3679,1.36892,1.36542,1.3681,1
2013-12-26,1.36884,1.37446,1.36793,1.37365,1
2013-12-27,1.3736700000000002,1.38922,1.37308,1.37477,2
2013-12-29,1.37563,1.37689,1.37332,1.37408,2
2013-12-30,1.37406,1.38183,1.37276,1.37984,2
2013-12-31,1.37983,1.37985,1.37435,1.37574,2
2014-01-01,1.37615,1.37744,1.37402,1.37452,2
2014-01-02,1.3745,1.37579,1.36289,1.36625,2
2014-01-03,1.36626,1.36645,1.35816,1.35882,0
2014-01-05,1.35933,1.36002,1.35778,1.35818,1
2014-01-06,1.3582,1.36523,1.35706,1.36237,0
2014-01-07,1.36236,1.36555,1.35961,1.36313,0
2014-01-08,1.36312,1.36342,1.3552799999999998,1.35784,1
2014-01-09,1.35782,1.36322,1.35479,1.3612,0
2014-01-10,1.36115,1.36865,1.35686,1.36687,2
2014-01-12,1.36779,1.3684,1.36609,1.36784,2
2014-01-13,1.36782,1.36804,1.3636700000000002,1.36645,2
2014-01-14,1.36648,1.36986,1.36266,1.36329,2
2014-01-15,1.3632799999999998,1.36442,1.35807,1.36214,2
2014-01-16,1.36212,1.36489,1.3582299999999998,1.36124,2
2014-01-17,1.36122,1.36204,1.35163,1.3540299999999998,1
2014-01-19,1.35364,1.35374,1.35069,1.35259,1
2014-01-20,1.3526200000000002,1.35672,1.35259,1.3542,1
2014-01-21,1.35421,1.35794,1.35156,1.35622,1
2014-01-22,1.35614,1.35828,1.35296,1.35439,1
2014-01-23,1.35438,1.36973,1.3537,1.36849,2
2014-01-24,1.3685,1.37387,1.36619,1.3676700000000002,2
2014-01-26,1.3677700000000002,1.36899,1.36746,1.36812,2
2014-01-27,1.36814,1.37159,1.36526,1.36774,2
2014-01-28,1.36772,1.36877,1.36285,1.36512,2
2014-01-29,1.36514,1.3684,1.36022,1.36478,2
2014-01-30,1.36477,1.36561,1.35425,1.35489,0
2014-01-31,1.35492,1.35727,1.34783,1.3486200000000002,1
2014-02-02,1.34837,1.3494700000000002,1.34791,1.34829,1
2014-02-03,1.3483,1.3534700000000002,1.34763,1.35072,1
2014-02-04,1.35071,1.3538,1.34927,1.35119,1
2014-02-05,1.35122,1.35543,1.34981,1.35218,1
2014-02-06,1.35219,1.36182,1.34817,1.35898,1
2014-02-07,1.35899,1.36425,1.35512,1.36352,0
2014-02-09,1.36158,1.36297,1.36155,1.36224,0
2014-02-10,1.3622299999999998,1.3678,1.36196,1.36669,2
2014-02-11,1.3667200000000002,1.36822,1.36249,1.36283,1
2014-02-12,1.36284,1.36519,1.35614,1.36119,1
2014-02-13,1.3612,1.3691,1.36068,1.36807,0
2014-02-14,1.36805,1.3714,1.36747,1.36922,0
2014-02-16,1.37081,1.37235,1.36945,1.37087,0
2014-02-17,1.37086,1.37182,1.36913,1.37121,0
2014-02-18,1.37122,1.37725,1.37009,1.37637,0
2014-02-19,1.37636,1.37668,1.37237,1.37549,2
2014-02-20,1.37551,1.37618,1.36848,1.37163,1
2014-02-21,1.37164,1.37578,1.37011,1.37382,0
2014-02-23,1.37343,1.37418,1.37277,1.37366,0
2014-02-24,1.37365,1.37707,1.37076,1.37339,0
2014-02-25,1.3734,1.37663,1.37148,1.37387,0
2014-02-26,1.37388,1.37566,1.36609,1.36858,1
2014-02-27,1.36859,1.3726,1.36425,1.36997,1
2014-02-28,1.36994,1.38239,1.36934,1.38017,1
2014-03-02,1.37592,1.37876,1.37562,1.37786,1
2014-03-03,1.3778700000000002,1.37919,1.37202,1.37322,1
2014-03-04,1.37323,1.37809,1.37252,1.37308,1
2014-03-05,1.37309,1.37484,1.37067,1.37232,1
2014-03-06,1.37231,1.38721,1.37206,1.38571,1
2014-03-07,1.3857,1.39142,1.38515,1.38756,0
2014-03-09,1.38745,1.38915,1.38695,1.38864,0
2014-03-10,1.38862,1.38971,1.38609,1.38664,0
2014-03-11,1.38663,1.38759,1.3833,1.38526,1
2014-03-12,1.38525,1.39136,1.38427,1.39013,2
2014-03-13,1.39012,1.3966,1.38449,1.38607,2
2014-03-14,1.38606,1.39363,1.38468,1.39113,2
2014-03-16,1.39076,1.39163,1.39007,1.39057,2
2014-03-17,1.39056,1.39469,1.38783,1.39301,2
2014-03-18,1.39304,1.39419,1.38793,1.39208,2
2014-03-19,1.39209,1.39296,1.38089,1.38306,0
2014-03-20,1.38307,1.38442,1.37485,1.37835,0
2014-03-21,1.37836,1.381,1.37649,1.37951,0
2014-03-23,1.37976,1.38056,1.37856,1.38004,0
2014-03-24,1.38003,1.38752,1.37596,1.38334,2
2014-03-25,1.38332,1.38462,1.37486,1.38119,2
2014-03-26,1.3812,1.38204,1.37756,1.37818,0
2014-03-27,1.37819,1.37937,1.37278,1.37458,0
2014-03-28,1.37459,1.37723,1.3704,1.37508,0
2014-03-30,1.37627,1.37642,1.37441,1.37461,0
2014-03-31,1.3746,1.38077,1.37216,1.37739,0
2014-04-01,1.3774,1.3814799999999998,1.3771,1.38012,2
2014-04-02,1.38011,1.38195,1.37524,1.3757,1
2014-04-03,1.37569,1.3806,1.36974,1.3711,1
2014-04-04,1.37111,1.37304,1.36719,1.3703,1
2014-04-06,1.36966,1.37036,1.36955,1.36972,1
2014-04-07,1.3697,1.37478,1.36965,1.37417,1
2014-04-08,1.37418,1.38108,1.3736700000000002,1.37917,1
2014-04-09,1.37916,1.38698,1.37793,1.38458,0
2014-04-10,1.38459,1.38984,1.38351,1.3892,0
2014-04-11,1.38921,1.39047,1.38627,1.3884299999999998,0
2014-04-13,1.38432,1.38598,1.38413,1.38526,0
2014-04-14,1.38527,1.38623,1.38075,1.38137,0
2014-04-15,1.38136,1.38326,1.37895,1.38166,0
2014-04-16,1.3816700000000002,1.38502,1.3803,1.38374,0
2014-04-17,1.38375,1.38639,1.38078,1.38129,0
2014-04-18,1.3813,1.38217,1.38083,1.38086,0
2014-04-20,1.38137,1.38163,1.38044,1.381,0
2014-04-21,1.38103,1.38298,1.37865,1.37945,0
2014-04-22,1.37946,1.3824,1.37844,1.38158,0
2014-04-23,1.38159,1.3853799999999998,1.37996,1.38225,0
2014-04-24,1.38224,1.38426,1.37907,1.38311,0
2014-04-25,1.38307,1.38475,1.38277,1.38315,0
2014-04-27,1.38449,1.38449,1.38139,1.38238,0
2014-04-28,1.38237,1.3878700000000002,1.38175,1.38619,0
2014-04-29,1.38618,1.38784,1.3803,1.38053,1
2014-04-30,1.38054,1.38758,1.37734,1.38691,1
2014-05-01,1.38693,1.38885,1.38565,1.38606,1
2014-05-02,1.38607,1.38808,1.38115,1.38689,1
2014-05-04,1.38838,1.38838,1.38638,1.38742,1
2014-05-05,1.38741,1.3885299999999998,1.38685,1.38793,1
2014-05-06,1.38792,1.39504,1.38749,1.3924299999999998,2
2014-05-07,1.39244,1.39379,1.39047,1.39154,2
2014-05-08,1.39155,1.39927,1.38313,1.38375,2
2014-05-09,1.38376,1.38425,1.37444,1.37595,2
2014-05-11,1.37524,1.37604,1.37486,1.37572,2
2014-05-12,1.3757,1.3774,1.37525,1.37566,2
2014-05-13,1.37565,1.37709,1.36882,1.37164,0
2014-05-14,1.37163,1.37301,1.37019,1.3719999999999999,0
2014-05-15,1.37201,1.37314,1.36476,1.37156,0
2014-05-16,1.3715700000000002,1.3726,1.36847,1.3692799999999998,0
2014-05-18,1.36923,1.37104,1.36922,1.37032,0
2014-05-19,1.3703299999999998,1.37334,1.36998,1.37112,0
2014-05-20,1.37111,1.37124,1.36773,1.37012,2
2014-05-21,1.37011,1.37225,1.3634,1.36717,0
2014-05-22,1.3671799999999998,1.36863,1.36402,1.36448,0
2014-05-23,1.36449,1.3652,1.36149,1.36301,0
2014-05-25,1.36225,1.36315,1.36144,1.36189,0
2014-05-26,1.36188,1.36679,1.36162,1.36558,0
2014-05-27,1.3655700000000002,1.36581,1.36119,1.3635,2
2014-05-28,1.36348,1.36368,1.35879,1.36049,0
2014-05-29,1.36048,1.36249,1.35854,1.36031,0
2014-05-30,1.36032,1.36494,1.35978,1.36329,2
2014-06-02,1.35962,1.36037,1.35925,1.36022,0
2014-06-03,1.36024,1.36469,1.35906,1.36122,0
2014-06-04,1.36123,1.3638,1.35936,1.35983,0
2014-06-05,1.35982,1.36691,1.3502299999999998,1.36576,2
2014-06-06,1.36575,1.3676,1.36202,1.36418,2
2014-06-08,1.36427,1.36476,1.36409,1.3644,2
2014-06-09,1.36442,1.36679,1.35818,1.35888,0
2014-06-10,1.35889,1.36011,1.35208,1.35322,0
2014-06-11,1.3532,1.35563,1.35212,1.35435,0
2014-06-12,1.35434,1.35711,1.35115,1.35581,0
2014-06-13,1.35579,1.35783,1.35202,1.35384,1
2014-06-15,1.35409,1.35435,1.35303,1.35407,0
2014-06-16,1.35408,1.35863,1.35124,1.35614,0
2014-06-17,1.35615,1.35781,1.35355,1.35448,1
2014-06-18,1.35449,1.35987,1.3541,1.35895,0
2014-06-19,1.35896,1.36427,1.35871,1.36201,0
2014-06-20,1.3619999999999999,1.36332,1.35636,1.35982,0
2014-06-22,1.35892,1.36091,1.35861,1.36028,0
2014-06-23,1.36029,1.3612799999999998,1.35732,1.35952,1
2014-06-24,1.35951,1.36269,1.35826,1.36061,0
2014-06-25,1.36059,1.36505,1.35997,1.36326,0
2014-06-26,1.36327,1.36405,1.35752,1.36255,0
2014-06-27,1.36254,1.36497,1.36091,1.36481,0
2014-06-29,1.36436,1.3647,1.36403,1.36439,0
2014-06-30,1.36438,1.36969,1.36395,1.36863,2
2014-07-01,1.36864,1.36996,1.36745,1.3676,0
2014-07-02,1.36763,1.36804,1.36418,1.36478,0
2014-07-03,1.36477,1.36635,1.35953,1.3608,0
2014-07-04,1.36079,1.36097,1.35847,1.35936,0
2014-07-06,1.35937,1.3596,1.35802,1.35833,0
2014-07-07,1.35832,1.36088,1.35752,1.36022,0
2014-07-08,1.36021,1.36221,1.35874,1.3611,0
2014-07-09,1.36109,1.36484,1.36014,1.36444,2
2014-07-10,1.36442,1.36499,1.35884,1.36021,2
2014-07-11,1.36024,1.3624,1.35911,1.3606200000000002,2
2014-07-13,1.3599,1.36073,1.35977,1.36026,2
2014-07-14,1.36025,1.36395,1.35968,1.36148,2
2014-07-15,1.3614700000000002,1.36273,1.35612,1.35632,2
2014-07-16,1.35631,1.3568,1.35201,1.35269,0
2014-07-17,1.3527,1.35395,1.35119,1.35273,2
2014-07-18,1.35272,1.35352,1.34902,1.35236,0
2014-07-20,1.35277,1.35375,1.3524200000000002,1.35362,2
2014-07-21,1.35361,1.35483,1.35123,1.35245,2
2014-07-22,1.35246,1.35261,1.34573,1.3464,0
2014-07-23,1.34641,1.34734,1.34543,1.34597,0
2014-07-24,1.34598,1.34841,1.34374,1.34655,0
2014-07-25,1.34654,1.34749,1.34207,1.34292,0
2014-07-27,1.34307,1.34336,1.34265,1.34284,0
2014-07-28,1.34287,1.34431,1.34262,1.34326,0
2014-07-29,1.34328,1.34438,1.34035,1.34085,0
2014-07-30,1.34086,1.34103,1.33661,1.33957,0
2014-07-31,1.33958,1.33997,1.3370799999999998,1.33873,0
2014-08-01,1.33872,1.3444,1.33778,1.34288,0
2014-08-03,1.34304,1.34319,1.34168,1.34248,0
2014-08-04,1.34247,1.34304,1.34087,1.34191,0
2014-08-05,1.3419,1.3424,1.33575,1.33671,0
2014-08-06,1.3367,1.33907,1.33323,1.33874,0
2014-08-07,1.33873,1.33931,1.33364,1.33555,0
2014-08-08,1.33554,1.34319,1.3354700000000002,1.34082,0
2014-08-10,1.34089,1.34111,1.33969,1.33994,0
2014-08-11,1.33995,1.34018,1.33669,1.33715,0
2014-08-12,1.33713,1.33757,1.33353,1.33645,2
2014-08-13,1.33644,1.34144,1.33416,1.33606,2
2014-08-14,1.33604,1.3407,1.33478,1.33625,2
2014-08-15,1.33624,1.3411,1.33599,1.34001,2
2014-08-17,1.33919,1.33984,1.33869,1.33949,2
2014-08-18,1.3395,1.33975,1.33522,1.33569,2
2014-08-19,1.3357,1.33577,1.33023,1.33048,2
2014-08-20,1.33049,1.3308799999999998,1.32413,1.32443,0
2014-08-21,1.3244200000000002,1.32877,1.32417,1.32845,2
2014-08-22,1.32846,1.32959,1.32199,1.32416,2
2014-08-24,1.31963,1.32053,1.31851,1.32039,0
2014-08-25,1.3204,1.32096,1.3178299999999998,1.32021,0
2014-08-26,1.3202200000000002,1.3214,1.31519,1.31617,0
2014-08-27,1.31619,1.32163,1.31558,1.32138,2
2014-08-28,1.32139,1.3219999999999998,1.31591,1.31792,2
2014-08-29,1.3179299999999998,1.31954,1.31312,1.31312,2
2014-08-31,1.3127,1.31341,1.31184,1.31189,2
2014-09-01,1.3119,1.31447,1.31162,1.3117299999999998,2
2014-09-02,1.31174,1.31359,1.31095,1.31237,2
2014-09-03,1.31239,1.31592,1.31223,1.31474,2
2014-09-04,1.31473,1.31533,1.29194,1.2932,0
2014-09-05,1.29321,1.29879,1.29295,1.29511,0
2014-09-07,1.2956299999999998,1.29583,1.2938,1.2939200000000002,0
2014-09-08,1.29391,1.29564,1.2866,1.28731,1
2014-09-09,1.2873,1.29567,1.28587,1.29269,0
2014-09-10,1.2926799999999998,1.29619,1.28829,1.29134,0
2014-09-11,1.29133,1.29511,1.2896299999999998,1.29191,0
2014-09-12,1.2919200000000002,1.29786,1.29082,1.29631,2
2014-09-14,1.29722,1.29727,1.29494,1.29627,2
2014-09-15,1.29626,1.29636,1.29079,1.29416,2
2014-09-16,1.29417,1.29945,1.29216,1.29505,2
2014-09-17,1.2950700000000002,1.29807,1.28336,1.2864,2
2014-09-18,1.28641,1.29295,1.28525,1.29189,2
2014-09-19,1.29188,1.29281,1.28274,1.28284,2
2014-09-21,1.28332,1.28671,1.28253,1.2859200000000002,2
2014-09-22,1.28591,1.28663,1.28155,1.28508,2
2014-09-23,1.2850700000000002,1.29005,1.28387,1.2856,2
2014-09-24,1.28559,1.28632,1.27633,1.27659,2
2014-09-25,1.2766,1.27683,1.26961,1.27466,2
2014-09-26,1.27465,1.2756,1.26761,1.26833,2
2014-09-28,1.26821,1.26869,1.2665799999999998,1.26784,2
2014-09-29,1.26783,1.27141,1.2663,1.26926,2
2014-09-30,1.26927,1.27015,1.25703,1.2616,2
2014-10-01,1.26159,1.26738,1.25829,1.26588,2
2014-10-02,1.26587,1.26981,1.26131,1.26546,2
2014-10-03,1.26547,1.26573,1.24999,1.25152,1
2014-10-05,1.25119,1.25202,1.25083,1.25178,1
2014-10-06,1.25177,1.2674,1.25132,1.26173,1
2014-10-07,1.26171,1.26824,1.2583,1.2635,1
2014-10-08,1.26349,1.27541,1.26219,1.27426,2
2014-10-09,1.27428,1.27905,1.26634,1.26977,1
2014-10-10,1.26978,1.27082,1.2604799999999998,1.2627700000000002,1
2014-10-12,1.26306,1.2697,1.262,1.26918,1
2014-10-13,1.26917,1.27674,1.26502,1.27198,1
2014-10-14,1.272,1.27275,1.26239,1.26425,1
2014-10-15,1.26426,1.2886,1.26364,1.28185,2
2014-10-16,1.28186,1.2839200000000002,1.2705,1.27957,2
2014-10-17,1.27956,1.2836,1.27434,1.27598,2
2014-10-19,1.27499,1.27694,1.27365,1.27583,2
2014-10-20,1.27583,1.28169,1.27313,1.28104,2
2014-10-21,1.28104,1.28399,1.27065,1.27254,2
2014-10-22,1.27253,1.27397,1.2633,1.26378,1
2014-10-23,1.26379,1.26766,1.26138,1.26558,1
2014-10-24,1.26558,1.26958,1.26348,1.26691,2
2014-10-26,1.26755,1.2714299999999998,1.2672,1.27054,2
2014-10-27,1.27055,1.27233,1.26657,1.27093,2
2014-10-28,1.27093,1.27649,1.26846,1.2735,2
2014-10-29,1.27349,1.27705,1.26162,1.2618200000000002,2
2014-10-30,1.2618200000000002,1.2632,1.25475,1.26026,2
2014-10-31,1.2602799999999998,1.26035,1.24856,1.25222,2
2014-11-02,1.25058,1.25139,1.24403,1.24842,2
2014-11-03,1.24841,1.25311,1.24707,1.25179,2
2014-11-04,1.25183,1.2577200000000002,1.25007,1.25577,2
2014-11-05,1.2558200000000002,1.2559,1.24574,1.25141,2
2014-11-06,1.25141,1.25334,1.23643,1.2371,1
2014-11-07,1.23712,1.24697,1.23579,1.24528,1
2014-11-09,1.24701,1.24892,1.2453299999999998,1.24809,0
2014-11-10,1.24808,1.25091,1.24159,1.24184,1
2014-11-11,1.24184,1.24991,1.23946,1.24666,1
2014-11-12,1.24666,1.24978,1.24194,1.24463,1
2014-11-13,1.24462,1.24917,1.2434,1.24412,1
2014-11-14,1.24412,1.25462,1.23985,1.25225,2
2014-11-16,1.25306,1.25773,1.25138,1.25479,2
2014-11-17,1.2548,1.25508,1.24434,1.24721,1
2014-11-18,1.2472,1.2545,1.2468,1.25192,2
2014-11-19,1.25193,1.25975,1.2514,1.25472,2
2014-11-20,1.25472,1.25752,1.25042,1.25522,2
2014-11-21,1.25524,1.25564,1.23751,1.23865,1
2014-11-23,1.23609,1.23975,1.23609,1.23967,1
2014-11-24,1.23968,1.24446,1.23734,1.24195,1
2014-11-25,1.24195,1.24871,1.24022,1.24734,2
2014-11-26,1.2474,1.25318,1.24436,1.25097,2
2014-11-27,1.25097,1.25235,1.24448,1.24465,2
2014-11-28,1.2446700000000002,1.24902,1.24264,1.24496,2
2014-11-30,1.24634,1.24648,1.24271,1.24543,2
2014-12-01,1.24543,1.25066,1.24194,1.24652,2
2014-12-02,1.24654,1.24672,1.23768,1.23841,2
2014-12-03,1.23842,1.2385700000000002,1.23011,1.23053,1
2014-12-04,1.23054,1.24563,1.22815,1.2376200000000002,2
2014-12-05,1.23764,1.23838,1.22709,1.2281,1
2014-12-07,1.2286700000000002,1.2303,1.22811,1.22864,1
2014-12-08,1.22863,1.23438,1.2247,1.23115,1
2014-12-09,1.23114,1.24478,1.23086,1.23938,1
2014-12-10,1.23943,1.24952,1.2364,1.24469,1
2014-12-11,1.24468,1.24861,1.237,1.2396200000000002,1
2014-12-12,1.23965,1.24852,1.23842,1.24603,1
2014-12-14,1.24747,1.24778,1.24334,1.24398,1
2014-12-15,1.24386,1.24785,1.24145,1.2454,1
2014-12-16,1.24539,1.25698,1.244,1.2491,2
2014-12-17,1.24911,1.24965,1.23204,1.23443,2
2014-12-18,1.23442,1.23478,1.22659,1.22792,2
2014-12-19,1.22793,1.2302,1.22201,1.22263,0
2014-12-21,1.22225,1.22486,1.22199,1.22412,2
2014-12-22,1.22411,1.22724,1.22167,1.2233,2
2014-12-23,1.22327,1.22459,1.21648,1.21727,0
2014-12-24,1.21727,1.2219799999999998,1.21714,1.21999,2
2014-12-25,1.2221799999999998,1.22224,1.22042,1.22163,2
2014-12-26,1.22163,1.22166,1.21684,1.21754,2
2014-12-28,1.21784,1.21972,1.21672,1.21972,2
2014-12-29,1.2197,1.2220799999999998,1.21321,1.21401,2
2014-12-30,1.21402,1.21874,1.21238,1.21578,2
2014-12-31,1.21582,1.21596,1.20959,1.20969,2
2015-01-01,1.20965,1.21072,1.20482,1.20528,2
2015-01-02,1.20527,1.20696,1.20002,1.20009,2
2015-01-04,1.1942700000000002,1.19759,1.18664,1.1941,2
2015-01-05,1.1941,1.19763,1.18871,1.19488,2
2015-01-06,1.19488,1.19687,1.18408,1.18755,2
2015-01-07,1.18758,1.18965,1.18021,1.18225,2
2015-01-08,1.18226,1.18266,1.17541,1.18057,2
2015-01-09,1.18057,1.18459,1.17626,1.1840700000000002,2
2015-01-11,1.18499,1.187,1.18451,1.1853,2
2015-01-12,1.1853,1.18709,1.17862,1.18363,2
2015-01-13,1.18367,1.1852200000000002,1.17534,1.17857,2
2015-01-14,1.17858,1.18462,1.17272,1.17744,2
2015-01-15,1.17743,1.17862,1.15678,1.16311,2
2015-01-16,1.16311,1.16487,1.146,1.1562,1
2015-01-18,1.15516,1.15741,1.15516,1.15569,1
2015-01-19,1.1556799999999998,1.16389,1.15513,1.15772,2
2015-01-20,1.15771,1.1614799999999998,1.15405,1.15656,1
2015-01-21,1.15658,1.16802,1.1547,1.1598700000000002,2
2015-01-22,1.15986,1.16509,1.13159,1.1342299999999998,2
2015-01-23,1.13427,1.13561,1.11144,1.12024,2
2015-01-25,1.11511,1.12019,1.10978,1.11726,1
2015-01-26,1.11727,1.12953,1.11723,1.12451,1
2015-01-27,1.12452,1.14225,1.12236,1.1337,1
2015-01-28,1.13368,1.13824,1.1265,1.12688,1
2015-01-29,1.12687,1.13678,1.12617,1.13263,1
2015-01-30,1.13265,1.13636,1.12786,1.12839,1
2015-02-01,1.13105,1.13254,1.13004,1.13083,1
2015-02-02,1.13084,1.1362,1.12922,1.1332,1
2015-02-03,1.1332,1.1534,1.13123,1.1472,2
2015-02-04,1.1472,1.14847,1.13038,1.13532,1
2015-02-05,1.1353,1.1498700000000002,1.13314,1.14704,2
2015-02-06,1.14704,1.14734,1.13117,1.13154,1
2015-02-08,1.12964,1.13397,1.12955,1.13344,1
2015-02-09,1.13345,1.13592,1.12702,1.1331,1
2015-02-10,1.13309,1.13415,1.1273,1.13184,1
2015-02-11,1.13184,1.13521,1.12799,1.13116,1
2015-02-12,1.13116,1.14351,1.13086,1.14293,2
2015-02-13,1.1429200000000002,1.14431,1.13797,1.13909,2
2015-02-15,1.13986,1.14222,1.13889,1.14164,2
2015-02-16,1.14161,1.14289,1.13192,1.13607,0
2015-02-17,1.13607,1.14489,1.13371,1.1404,2
2015-02-18,1.1404,1.1424299999999998,1.13337,1.14152,2
2015-02-19,1.14151,1.14501,1.13551,1.13632,2
2015-02-20,1.13632,1.14296,1.12791,1.13813,2
2015-02-22,1.13916,1.13961,1.13581,1.1382,2
2015-02-23,1.1382,1.13822,1.1295,1.13385,2
2015-02-24,1.13386,1.13581,1.1288,1.13477,2
2015-02-25,1.13478,1.13885,1.13356,1.13714,2
2015-02-26,1.13714,1.13795,1.11834,1.12109,2
2015-02-27,1.12108,1.12449,1.11759,1.11914,2
2015-03-01,1.11817,1.11867,1.11599,1.1177700000000002,2
2015-03-02,1.11776,1.12395,1.11651,1.11983,2
2015-03-03,1.11984,1.12174,1.11546,1.11673,2
2015-03-04,1.11673,1.11776,1.10563,1.10604,2
2015-03-05,1.10605,1.11143,1.09874,1.10251,2
2015-03-06,1.1025,1.10256,1.08381,1.08387,2
2015-03-08,1.08263,1.08558,1.08227,1.08377,2
2015-03-09,1.08376,1.09064,1.07849,1.07985,2
2015-03-10,1.07985,1.08235,1.06672,1.06824,2
2015-03-11,1.0682200000000002,1.06969,1.04944,1.04965,1
2015-03-12,1.04966,1.06837,1.04966,1.06141,2
2015-03-13,1.0614,1.06346,1.04623,1.04939,1
2015-03-15,1.04699,1.05349,1.0469700000000002,1.05199,1
2015-03-16,1.05199,1.06195,1.04981,1.05625,1
2015-03-17,1.05626,1.0650700000000002,1.0551700000000002,1.06059,1
2015-03-18,1.06058,1.10385,1.05798,1.07687,2
2015-03-19,1.07685,1.07954,1.06128,1.06834,1
2015-03-20,1.06835,1.0882,1.06563,1.08225,1
2015-03-22,1.08398,1.08828,1.07841,1.08085,1
2015-03-23,1.08087,1.09711,1.07673,1.09061,1
2015-03-24,1.09062,1.10292,1.08902,1.09334,2
2015-03-25,1.09331,1.10143,1.0907,1.09746,2
2015-03-26,1.0974700000000002,1.10521,1.08561,1.08801,2
2015-03-27,1.08802,1.09483,1.08011,1.0881299999999998,2
2015-03-29,1.08856,1.08949,1.08539,1.08661,2
2015-03-30,1.0866,1.08814,1.08026,1.08029,1
2015-03-31,1.08029,1.0803,1.07128,1.07817,1
2015-04-01,1.07818,1.07998,1.07185,1.07673,1
2015-04-02,1.07673,1.09049,1.07661,1.08714,1
2015-04-03,1.08717,1.10267,1.08669,1.09683,2
2015-04-05,1.10019,1.10177,1.09736,1.09849,2
2015-04-06,1.09848,1.10354,1.091,1.09394,2
2015-04-07,1.09394,1.09469,1.0803,1.08386,2
2015-04-08,1.08388,1.08876,1.07602,1.07802,2
